PassengerID|SegmentID|LegNumber|InventoryLegID|DepartureDetail|ArrivalDetail|JourneyNumber|BookingStatus|SeatPreference|SeatTogetherPreference|CompartmentDesignator|UnitDesignator|UnitAssignmentWeight|BoardingSequence|LiftStatus|PriorityCode|PriorityDate|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status
171747394|297069693|1|3000860|||2|HK|R|0|Y|20B|0|10|2||2019-01-04 20:08:08.147|21|2019-01-04 20:08:07.487|5344446|2019-03-02 13:57:11.750|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747395|297069694|1|2999299|||1|HK|N|0|Y|1C|0|4|2||2019-01-04 20:08:08.147|21|2019-01-04 20:08:07.487|3594893|2019-02-27 20:10:00.337|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747395|297069695|1|3000860|||2|HK|R|0|Y|20C|0|11|2||2019-01-04 20:08:08.147|21|2019-01-04 20:08:07.487|5344446|2019-03-02 13:57:08.520|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171749442|297072871|1|2999512|||1|HK|N|0|Y|7A|0|6|2||2019-01-04 20:46:53.310|2138109|2019-01-04 20:46:53.120|5233076|2019-02-28 08:02:07.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171749443|297072873|1|2999512|||1|HK|N|0|Y|7B|0|7|2||2019-01-04 20:46:53.310|2138109|2019-01-04 20:46:53.120|5233076|2019-02-28 08:02:01.613|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171756169|297082956|1|3136884|||1|HK|N|0|Y|7A|0|7|2||2019-01-04 23:15:12.490|21|2019-01-04 23:15:12.330|3540249|2019-04-26 09:19:13.927|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171756169|297082957|1|3138512|||2|HK|N|1|Y|12A|0|7|2||2019-01-04 23:15:12.490|21|2019-01-04 23:15:12.330|5423710|2019-04-29 10:22:51.050|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171756172|297082958|1|3136884|||1|HK|N|0|Y|7B|0|8|2||2019-01-04 23:15:12.490|21|2019-01-04 23:15:12.330|3540249|2019-04-26 09:19:18.647|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171756172|297082959|1|3138512|||2|HK|N|1|Y|12B|0|8|2||2019-01-04 23:15:12.490|21|2019-01-04 23:15:12.330|5423710|2019-04-29 10:23:14.817|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171759891|297088204|1|3009098|||1|HK|N|0|Y|14C|0|138|2||2019-01-05 03:46:31.433|2349473|2019-01-05 03:46:31.297|5066578|2019-03-18 20:19:36.177|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171766134|297098062|1|3137448|||2|HK|R|0|Y|15A|0|1|2||2019-01-05 10:15:45.217|21|2019-01-05 10:15:45.650|5865839|2019-04-27 15:00:03.837|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171766135|297098064|1|3137448|||2|HK|R|0|Y|15B|0|2|2||2019-01-05 10:15:45.217|21|2019-01-05 10:15:45.650|5865839|2019-04-27 15:00:29.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171769295|297103279|1|3000435|||1|HK|R|0|Y|25D|0|25|2||2019-01-05 11:15:28.797|21|2019-01-05 11:15:27.943|5115871|2019-03-01 09:26:40.470|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171769295|297103280|1|3001426|||2|HK|R|0|Y|25B|0|16|2||2019-01-05 11:15:28.797|21|2019-01-05 11:15:27.943|3784375|2019-03-03 16:32:56.297|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171769296|297103281|1|3000435|||1|HK|N|0|Y|1B|0|26|2||2019-01-05 11:15:28.797|21|2019-01-05 11:15:27.943|5115871|2019-03-01 09:26:35.453|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171769296|297103282|1|3001426|||2|HK|R|0|Y|25D|0|17|2||2019-01-05 11:15:28.797|21|2019-01-05 11:15:27.943|3784375|2019-03-03 16:33:04.480|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729241|297040401|1|3210070|||1|HK|N|0|Y|6A|0|16|2||2019-01-04 15:46:36.143|2299759|2019-01-04 15:46:34.820|3740780|2019-04-20 04:38:10.530|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729241|299645483|1|3210539|||2|HK|N|0|Y|8A|0|199|2||2019-01-23 16:28:17.920|5602791|2019-01-23 16:28:17.873|4490515|2019-04-27 09:41:52.910|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729242|297040404|1|3210070|||1|HK|N|0|Y|7B|0|17|2||2019-01-04 15:46:36.143|2299759|2019-01-04 15:46:34.820|3740780|2019-04-20 04:38:33.657|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729242|299645484|1|3210539|||2|HK|N|0|Y|8B|0|200|2||2019-01-23 16:28:17.920|5602791|2019-01-23 16:28:17.873|4490515|2019-04-27 09:41:56.847|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729243|297040407|1|3210070|||1|HK|N|0|Y|7C|0|18|2||2019-01-04 15:46:36.143|2299759|2019-01-04 15:46:34.820|3740780|2019-04-20 04:38:37.250|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171729243|299645485|1|3210539|||2|HK|N|0|Y|8C|0|201|2||2019-01-23 16:28:17.920|5602791|2019-01-23 16:28:17.873|4490515|2019-04-27 09:41:44.190|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171731980|297044939|1|3214417|||2|HK|R|0|Y|19D|0|3|2||2019-01-04 16:19:13.857|19|2019-01-04 16:19:14.323|73533|2019-02-24 11:44:48.473|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171734997|297049795|1|3241649|||1|HL||1|||0|0|0|R2|2019-01-04 17:00:11.823|2137848|2019-01-04 17:00:11.000|2137848|2019-01-04 17:00:11.000|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741684|297060805|1|3291055|||1|HK|N|0|Y|14B|0|9|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|13|2019-07-21 08:31:52.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741684|297060806|1|3300806|||2|HK|N|0|Y|2F|0|6|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|5983193|2019-08-04 05:13:44.987|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741685|297060807|1|3291055|||1|HK|N|0|Y|14C|0|10|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|13|2019-07-21 08:31:52.400|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741685|297060808|1|3300806|||2|HK|N|0|Y|2E|0|7|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|5983193|2019-08-04 05:13:45.923|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741686|297060809|1|3291055|||1|HK|N|0|Y|14A|0|11|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|13|2019-07-21 08:31:52.430|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171741686|297060810|1|3300806|||2|HK|N|0|Y|2D|0|8|2||2019-01-04 18:30:36.323|5530237|2019-01-04 18:30:36.140|5983193|2019-08-04 05:13:48.017|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171743523|297063676|1|3183054|||1|HK|N|0|Y|7A|0|183|2||2019-01-04 18:59:26.877|5432628|2019-01-04 18:59:26.407|3802020|2019-01-15 14:38:40.313|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171743524|297063677|1|3183054|||1|HK|N|0|Y|7C|0|184|2||2019-01-04 18:59:26.877|5432628|2019-01-04 18:59:26.407|3802020|2019-01-15 14:38:42.610|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171743525|297063678|1|3183054|||1|HK|N|0|Y|20A|0|185|2||2019-01-04 18:59:26.877|5432628|2019-01-04 18:59:26.407|3802020|2019-01-15 14:38:35.517|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171743526|297063679|1|3183054|||1|HK|N|0|Y|20C|0|186|2||2019-01-04 18:59:26.877|5432628|2019-01-04 18:59:26.407|3802020|2019-01-15 14:38:38.000|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747877|297070475|1|3209095|||1|HK||0|Y|14F|0|51|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|3863623|2019-04-05 08:20:23.887|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747877|297070476|1|3209297|||2|HK|N|0|Y|32D|0|19|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|5344446|2019-04-08 14:54:43.970|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747878|297070477|1|3209095|||1|HK||0|Y|14E|0|52|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|3863623|2019-04-05 08:20:51.607|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747878|297070478|1|3209297|||2|HK|N|0|Y|32E|0|20|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|5344446|2019-04-08 14:54:50.220|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747879|297070479|1|3209095|||1|HK|N|0|Y|14D|0|53|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|3863623|2019-04-05 08:21:17.903|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171747879|297070480|1|3209297|||2|HK|N|0|Y|32F|0|21|2||2019-01-04 20:17:34.610|2139254|2019-01-04 20:17:34.417|5344446|2019-04-08 14:54:37.830|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171753220|297078549|1|3162363|||1|HK|N|0|Y|4F|0|1|2||2019-01-04 22:01:48.323|2299759|2019-01-04 22:01:48.077|13|2019-06-12 05:24:52.640|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171753220|297078550|1|3162542|||1|HK|R|0|Y|28F|0|1|2||2019-01-04 22:01:48.323|2299759|2019-01-04 22:01:48.077|5418074|2019-06-12 07:57:13.550|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171753221|297078551|1|3162363|||1|HK|N|0|Y|4E|0|2|2||2019-01-04 22:01:48.323|2299759|2019-01-04 22:01:48.077|13|2019-06-12 05:24:52.237|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171753221|297078552|1|3162542|||1|HK|R|0|Y|28E|0|2|2||2019-01-04 22:01:48.323|2299759|2019-01-04 22:01:48.077|5418074|2019-06-12 07:57:17.783|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171755442|297081893|1|3241586|||1|HL||1|||0|0|0|R2|2019-01-04 22:53:03.387|2137848|2019-01-04 22:53:03.317|2137848|2019-01-04 22:53:03.317|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171756899|297083989|1|3241648|||1|HL||1|||0|0|0|R2|2019-01-04 23:40:31.767|2137848|2019-01-04 23:40:31.647|2137848|2019-01-04 23:40:31.647|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758561|297086389|1|3159717|||1|HK|N|0|Y|25A|0|3|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|3594339|2019-06-07 07:53:40.753|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758561|297086390|1|3160777|||2|HK|N|0|Y|26A|0|12|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388591|2019-06-09 09:05:58.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758562|297086391|1|3159717|||1|HK|N|0|Y|25B|0|4|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|3594339|2019-06-07 07:53:35.630|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758562|297086392|1|3160777|||2|HK|N|0|Y|26B|0|13|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388591|2019-06-09 09:05:56.070|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758563|297086394|1|3160777|||2|HK|N|0|Y|26C|0|14|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388591|2019-06-09 09:06:02.337|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758564|297086395|1|3159717|||1|HK||0|||0|0|3||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5408463|2019-06-11 11:26:12.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758564|297086396|1|3160777|||2|HK||0|||0|0|3||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388571|2019-06-09 09:42:50.023|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758565|297086397|1|3159717|||1|HK|N|0|Y|26B|0|7|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|3594339|2019-06-07 07:53:44.253|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758565|297086398|1|3160777|||2|HK|N|0|Y|27B|0|16|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388591|2019-06-09 09:05:53.803|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758566|297086399|1|3159717|||1|HK|N|0|Y|26C|0|8|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|3594339|2019-06-07 07:53:31.580|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171758566|297086400|1|3160777|||2|HK|N|0|Y|27C|0|17|2||2019-01-05 01:07:12.170|2299759|2019-01-05 01:07:12.103|5388591|2019-06-09 09:06:06.087|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171759251|297087347|1|3342662|||1|HK|R|0|Y|19F|0|40|2||2019-01-05 02:12:32.577|19|2019-01-05 02:12:32.493|3594322|2019-10-04 19:11:53.600|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171759251|297087350|1|3353394|||2|HK|N|0|Y|15F|0|1|2||2019-01-05 02:12:32.577|19|2019-01-05 02:12:32.493|4611023|2019-10-21 18:26:42.653|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171767959|297101064|1|3273634|||1|HK|N|0|Y|4E|0|2|2||2019-01-05 10:51:10.917|21|2019-01-05 10:51:10.860|5753590|2019-06-26 16:54:44.817|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171767959|297101065|1|3277101|||2|HK|N|0|Y|5E|0|2|2||2019-01-05 10:51:10.917|21|2019-01-05 10:51:10.860|5396319|2019-07-01 13:40:58.087|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171772475|297108283|1|3003486|||1|HK|R|0|Y|21A|0|7|2||2019-01-05 12:07:35.747|21|2019-01-05 12:07:34.983|5517412|2019-03-07 12:48:37.343|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171772475|297108284|1|3005064|||2|HK|N|0|Y|2F|0|15|2||2019-01-05 12:07:35.747|21|2019-01-05 12:07:34.983|5417995|2019-03-10 09:33:58.020|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171772738|297108715|1|3003486|||1|HK|N|0|Y|31E|0|17|2||2019-01-05 12:12:12.023|4760227|2019-01-05 12:12:11.047|5517412|2019-03-07 12:36:14.500|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171772739|297108717|1|3003486|||1|HK|N|0|Y|31F|0|18|2||2019-01-05 12:12:12.023|4760227|2019-01-05 12:12:11.047|5517412|2019-03-07 12:36:12.420|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773866|297110513|1|3133676|||1|HK|N|0|Y|12C|0|4|2||2019-01-05 12:34:28.150|3726867|2019-01-05 12:34:27.940|3475847|2019-04-20 19:41:22.090|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773866|297110514|1|3134775|||2|HK|R|0|Y|25A|0|1|2||2019-01-05 12:34:28.150|3726867|2019-01-05 12:34:27.940|5459416|2019-04-22 16:49:10.970|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773867|297110515|1|3133676|||1|HK|N|0|Y|14D|0|5|2||2019-01-05 12:34:28.150|3726867|2019-01-05 12:34:27.940|3475847|2019-04-20 19:41:40.217|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773867|297110516|1|3134775|||2|HK|R|0|Y|25B|0|2|2||2019-01-05 12:34:28.150|3726867|2019-01-05 12:34:27.940|5459416|2019-04-22 16:49:22.550|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773995|297110689|1|3003486|||1|HK|R|0|Y|21C|0|9|2||2019-01-05 12:37:06.780|21|2019-01-05 12:37:06.127|5517412|2019-03-07 12:48:33.047|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171773995|297110690|1|3005064|||2|HK|N|0|Y|3F|0|17|2||2019-01-05 12:37:06.780|21|2019-01-05 12:37:06.127|5417995|2019-03-10 09:34:08.053|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171781485|297309149|1|3127634|||1|HK|R|0|Y|19D|0|137|2||2019-01-07 15:02:50.790|19|2019-01-07 15:02:50.647|4653760|2019-04-09 14:24:38.740|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171781485|297309150|1|3131479|||2|HK|N|0|Y|2A|0|150|2||2019-01-07 15:02:50.790|19|2019-01-07 15:02:50.647|3723368|2019-04-16 10:39:48.147|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171781486|297309151|1|3127634|||1|HK|R|0|Y|19C|0|138|2||2019-01-07 15:02:50.790|19|2019-01-07 15:02:50.647|4653760|2019-04-09 14:24:31.477|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171781486|297309152|1|3131479|||2|HK|N|0|Y|2B|0|149|2||2019-01-07 15:02:50.790|19|2019-01-07 15:02:50.647|3723368|2019-04-16 10:39:59.677|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171791812|297138628|1|3138465|||1|HK|R|0|Y|21A|0|71|2||2019-01-05 18:23:49.053|2253803|2019-01-05 18:23:48.547|3561284|2019-04-29 07:44:59.773|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171791813|297138629|1|3138465|||1|HK|R|0|Y|21B|0|72|2||2019-01-05 18:23:49.053|2253803|2019-01-05 18:23:48.547|3561284|2019-04-29 07:44:42.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171791814|297138630|1|3138465|||1|HK|R|0|Y|21C|0|73|2||2019-01-05 18:23:49.053|2253803|2019-01-05 18:23:48.547|3561284|2019-04-29 07:44:48.507|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171791815|297138631|1|3138465|||1|HK|R|0|Y|21D|0|74|2||2019-01-05 18:23:49.053|2253803|2019-01-05 18:23:48.547|3561284|2019-04-29 07:44:08.380|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171792030|297138988|1|3133630|||1|HK|N|0|Y|21D|0|164|2||2019-01-05 18:28:21.117|2299759|2019-01-05 18:28:20.673|4536458|2019-04-20 14:44:31.787|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171792030|297138989|1|3135284|||2|HK|N|0|Y|21C|0|64|2||2019-01-05 18:28:21.117|2299759|2019-01-05 18:28:20.673|3578742|2019-04-23 15:32:58.007|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793601|297141443|1|3009613|||1|HK|N|0|Y|2A|0|160|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|3710277|2019-03-19 05:57:14.120|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793601|297141444|1|3088798|||2|HK|R|0|Y|28D|0|127|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|5777179|2019-03-22 17:02:40.907|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793602|297141445|1|3009613|||1|HK|N|0|Y|2B|0|161|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|3710277|2019-03-19 05:57:11.620|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793602|297141446|1|3088798|||2|HK|R|0|Y|28B|0|128|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|5777179|2019-03-22 17:02:40.813|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793603|297141447|1|3009613|||1|HK|N|0|Y|2C|0|162|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|3710277|2019-03-19 05:57:09.213|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793603|297141448|1|3088798|||2|HK|R|0|Y|28A|0|129|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|5777179|2019-03-22 17:02:40.767|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793604|297141449|1|3009613|||1|HK|N|0|Y|2D|0|163|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|3710277|2019-03-19 05:57:06.840|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793604|297141450|1|3088798|||2|HK|R|0|Y|28C|0|130|2||2019-01-05 19:04:00.593|5400383|2019-01-05 19:04:00.820|5777179|2019-03-22 17:02:40.860|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793845|297141817|1|3006577|||1|HK|N|0|Y|14E|0|66|2||2019-01-05 19:09:16.333|4283924|2019-01-05 19:09:16.190|5656658|2019-03-13 17:55:20.120|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171793846|297141818|1|3006577|||1|HK|N|0|Y|14D|0|67|2||2019-01-05 19:09:16.333|4283924|2019-01-05 19:09:16.190|5656658|2019-03-13 17:55:23.793|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171798290|297148636|1|3141342|||1|HK||1|||0|165|2||2019-01-05 20:52:42.973|2253803|2019-01-05 20:52:42.940|13|2019-05-04 14:55:46.677|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171798290|297148637|1|3141286|||1|HK||1|Y|19E|0|82|2||2019-01-05 20:52:42.973|2253803|2019-01-05 20:52:42.940|5777189|2019-05-04 18:38:36.523|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171799293|297150108|1|2998395|||2|HK|R|0|Y|31B|0|8|2||2019-01-05 21:17:02.997|2428794|2019-01-05 21:17:02.907|5423710|2019-02-25 16:42:08.147|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171799294|297150110|1|2998395|||2|HK|R|0|Y|31A|0|9|2||2019-01-05 21:17:02.997|2428794|2019-01-05 21:17:02.907|5423710|2019-02-25 16:42:05.130|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171800703|297152155|1|3040256|||2|HK|R|0|Y|27F|0|19|2||2019-01-05 21:57:28.937|21|2019-01-05 21:57:28.787|3657744|2019-01-19 13:34:22.587|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171800704|297152157|1|3040256|||2|HK|R|0|Y|27E|0|20|2||2019-01-05 21:57:28.937|21|2019-01-05 21:57:28.787|3657744|2019-01-19 13:34:26.273|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171800846|297152360|1|2996775|||2|HK|N|0|Y|3A|0|1|2||2019-01-05 22:01:04.710|5400383|2019-01-05 22:01:04.673|3594887|2019-02-22 19:11:47.303|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171800847|297152362|1|2996775|||2|HK|N|0|Y|3B|0|2|2||2019-01-05 22:01:04.710|5400383|2019-01-05 22:01:04.673|3594887|2019-02-22 19:11:51.413|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171805922|297159685|1|3003354|||1|HK|R|0|Y|23B|0|77|2||2019-01-06 02:18:10.760|21|2019-01-06 02:18:10.470|3657729|2019-03-07 13:55:31.227|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171805923|297159686|1|3003354|||1|HK|R|0|Y|23A|0|40|2||2019-01-06 02:18:10.760|21|2019-01-06 02:18:10.470|3657729|2019-03-07 13:55:25.837|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171808052|297162659|1|3127738|||1|HK|R|0|Y|16D|0|7|2||2019-01-06 07:51:16.950|1378981|2019-01-06 07:51:16.680|5398813|2019-04-09 14:10:50.600|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171808327|297163066|1|3009136|||1|HK|N|0|Y|4A|0|5|2||2019-01-06 08:13:33.223|2138109|2019-01-06 08:13:33.107|5454031|2019-03-18 09:00:38.240|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171808328|297163067|1|3009136|||1|HK|N|0|Y|4B|0|6|2||2019-01-06 08:13:33.223|2138109|2019-01-06 08:13:33.107|5454031|2019-03-18 09:00:41.990|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171814091|297172278|1|3004380|||1|HK|R|0|Y|17C|0|163|2||2019-01-06 11:06:28.200|21|2019-01-06 11:06:28.013|3759475|2019-03-09 06:38:19.173|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171814092|297172279|1|3004380|||1|HK|N|0|Y|4F|0|164|2||2019-01-06 11:06:28.200|21|2019-01-06 11:06:28.013|3759475|2019-03-09 06:38:27.377|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171768071|297101253|1|3241648|||1|HL||1|||0|0|0|R2|2019-01-05 10:53:50.487|2137848|2019-01-05 10:53:50.923|2137848|2019-01-05 10:53:50.923|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777351|297116003|1|3242344|||1|HK|N|0|Y|7D|0|0|3||2019-01-05 13:43:11.190|19|2019-01-05 13:43:11.197|72435|2019-01-08 16:25:17.040|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777690|297116516|1|3254237|||2|HK|R|0|Y|19D|0|24|2||2019-01-05 13:49:20.280|19|2019-01-05 13:49:20.180|3594457|2019-02-05 18:46:51.577|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777692|297116520|1|3254237|||2|HK|R|0|Y|19C|0|25|2||2019-01-05 13:49:20.280|19|2019-01-05 13:49:20.180|3594457|2019-02-05 18:47:41.483|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777911|297116875|1|3154819|||1|HK|N|0|Y|3F|0|10|2||2019-01-05 13:54:07.603|4855979|2019-01-05 13:54:07.353|5277869|2019-05-29 07:00:33.880|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777911|297116876|1|3163016|||2|HK|R|0|Y|29E|0|5|2||2019-01-05 13:54:07.603|4855979|2019-01-05 13:54:07.353|5137938|2019-06-13 09:33:29.703|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777913|297116879|1|3154819|||1|HK|N|0|Y|3E|0|11|2||2019-01-05 13:54:07.603|4855979|2019-01-05 13:54:07.353|5277869|2019-05-29 07:00:29.660|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171777913|297116880|1|3163016|||2|HK|R|0|Y|29F|0|6|2||2019-01-05 13:54:07.603|4855979|2019-01-05 13:54:07.353|5137938|2019-06-13 09:33:24.407|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171783294|297125428|1|3164382|||1|HK|N|0|Y|5A|0|11|2||2019-01-05 15:43:38.260|21|2019-01-05 15:43:38.187|4545113|2019-06-15 10:33:58.457|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171783294|297125429|1|3271177|||2|HK|N|0|Y|3A|0|6|2||2019-01-05 15:43:38.260|21|2019-01-05 15:43:38.187|5322634|2019-06-22 13:09:43.787|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171783295|297125430|1|3164382|||1|HK|N|0|Y|5B|0|12|2||2019-01-05 15:43:38.260|21|2019-01-05 15:43:38.187|4545113|2019-06-15 10:34:01.470|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171783295|297125431|1|3271177|||2|HK|N|0|Y|3B|0|7|2||2019-01-05 15:43:38.260|21|2019-01-05 15:43:38.187|5322634|2019-06-22 13:09:46.630|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
