BookingID|BookingParentID|Status|RecordLocator|BookingPromoCode|CurrencyCode|HoldDateTime|ExpiredDate|PriceStatus|PaidStatus|SystemCode|ChannelType|CreatedAgentCode|CreatedOrganizationCode|CreatedDomainCode|CreatedLocationCode|SourceAgentCode|SourceOrganizationCode|SourceDomainCode|SourceLocationCode|ReferralCode|GroupName|ReceivedBy|ReceivedByReference|ProfileStatus|CreatedSystemType|BookingDate|BookingType|OwningCarrierCode|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status|TimeToModify|business_key|hash
104790289|0|2|L8QLMV||EUR|9999-12-31 00:00:00.000|2019-02-26 21:20:00|3|2||4|I3-Praviation572|57270065|EXT|OTAT|I3-Praviation572|57270065|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-15 17:52:41||VY|4283924|2019-01-15 17:52:41|5849594|2019-02-25 19:59:14|2024-11-14 11:18:50|Booking|transformed|41 days 02:06:33|104790289_0_2_L8QLMV|e4efc560885df3dc5bdb7ef2d3d06b09
104790745|0|2|NDV4TW||EUR|9999-12-31 00:00:00.000|2019-08-12 08:25:00|3|0|1S|3|GDSMaster|SYSTEM|SYS|GDS|7YSA|23273401|IATAB|LEJ|||IATA1S||0|9|2019-01-15 18:00:01|S|VY|19|2019-01-15 18:00:01|5408488|2019-03-29 09:30:11|2024-11-14 11:18:50|Booking|transformed|72 days 15:30:10|104790745_0_2_NDV4TW|cf0c559a99905fb4ff4886d02193fb4a
104791067|0|2|ACG6WJ||EUR|9999-12-31 00:00:00.000|2019-03-12 13:40:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 18:05:50||VY|21|2019-01-15 18:05:50|19|2019-03-11 12:53:33|2024-11-14 11:18:50|Booking|transformed|54 days 18:47:43|104791067_0_2_ACG6WJ|70823c810bc2acae985a417867552b6d
104791157|0|2|QDJS4G||EUR|9999-12-31 00:00:00.000|2019-04-27 12:20:00|3|0||4|GR-649879100|649879100|EXT|AGD|GR-649879100|649879100|EXT|AGD|||#G#APIG#AGD#VY||0|7|2019-01-15 18:07:19||VY|3723467|2019-01-15 18:07:19|5408455|2019-04-02 03:11:21|2024-11-14 11:18:50|Booking|transformed|76 days 09:04:02|104791157_0_2_QDJS4G|49815e307d2fe3f40ac34409a181b78d
104791511|0|2|FGEB7K||EUR|9999-12-31 00:00:00.000|2019-02-20 11:55:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 18:13:06||VY|21|2019-01-15 18:13:06|3578788|2019-02-19 09:10:32|2024-11-14 11:18:50|Booking|transformed|34 days 14:57:26|104791511_0_2_FGEB7K|77c98f3b7e4dda2f1facce8a78e89293
104791608|0|2|FE6UQT||EUR|9999-12-31 00:00:00.000|2019-01-22 15:20:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|BCNI13563|78206085|IATAA|BCN|||IATA1A||0|9|2019-01-15 18:14:55|S|VY|19|2019-01-15 18:14:55|19|2019-01-17 21:46:59|2024-11-14 11:18:50|Booking|transformed|2 days 03:32:04|104791608_0_2_FE6UQT|fb56cc723a5b88ab7ac2d424a05cc7c4
104791638|0|2|P8V64F||DKK|9999-12-31 00:00:00.000|2019-01-20 14:50:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-15 18:15:26||VY|2299765|2019-01-15 18:15:26|2299765|2019-01-15 18:15:28|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104791638_0_2_P8V64F|4c7011d261dd37d99a33d26bc0b2e240
104791922|0|2|C9ELTS||EUR|9999-12-31 00:00:00.000|2019-02-11 14:25:00|3|2||1|SIAS040|VY|DEF|CCSIS|SIAS040|VY|DEF|CCSIS|||#w||0|1|2019-01-15 18:20:06||VY|4544546|2019-01-15 18:20:06|13|2019-02-07 16:53:21|2024-11-14 11:18:50|Booking|transformed|22 days 22:33:15|104791922_0_2_C9ELTS|4f48ff1633542a9e696e05bc473696c7
104791982|0|2|Q8I96V||EUR|9999-12-31 00:00:00.000|2019-02-02 17:10:00|3|2||2|A41718073|A41718073|EXT|AGD|A41718073|A41718073|EXT|AGD|||#A#WCAD#AGD#VY||0|6|2019-01-15 18:21:06||VY|20350|2019-01-15 18:21:06|3540296|2019-02-01 15:36:40|2024-11-14 11:18:50|Booking|transformed|16 days 21:15:34|104791982_0_2_Q8I96V|ff77ddc229183db057f08ce6255c6e3d
104792024|0|2|IDTS2D||EUR|9999-12-31 00:00:00.000|2019-02-15 19:25:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 18:21:52||VY|2299759|2019-01-15 18:21:52|2299759|2019-01-15 18:21:59|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:07|104792024_0_2_IDTS2D|0508c47b7b72fc405f440e5e99d16fd0
104792326|0|2|BY2SJP||EUR|9999-12-31 00:00:00.000|2019-02-15 19:25:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 18:26:40||VY|2299759|2019-01-15 18:26:40|2299759|2019-01-15 18:26:43|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104792326_0_2_BY2SJP|17c0e784e23b1a23a32416763d247855
104793687|0|2|GGYJ3K||EUR|9999-12-31 00:00:00.000|2019-02-15 19:25:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 18:50:34||VY|2299759|2019-01-15 18:50:34|2299759|2019-01-15 18:50:37|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104793687_0_2_GGYJ3K|37546098e6b766611c3990c138232a4c
104794759|0|2|ZYUV9C||EUR|9999-12-31 00:00:00.000|2019-01-25 14:35:00|3|0||4|I3-travelfusion6|6320427|EXT|OTAT|I3-travelfusion6|6320427|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-15 19:10:57||VY|5564052|2019-01-15 19:10:57|2299761|2019-01-23 15:40:46|2024-11-14 11:18:50|Booking|transformed|7 days 20:29:49|104794759_0_2_ZYUV9C|04f8b3044abfbb7ac95eb98f048afe18
104795131|0|2|QD82GJ||EUR|9999-12-31 00:00:00.000|2019-02-22 20:50:00|3|2||4|I3-atrapalo78267|78267335|EXT|OTAT|I3-atrapalo78267|78267335|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-15 19:17:39||VY|2139315|2019-01-15 19:17:39|4760255|2019-02-21 19:46:25|2024-11-14 11:18:50|Booking|transformed|37 days 00:28:46|104795131_0_2_QD82GJ|3a91726eeda460ba874d028462324f76
104795335|0|2|W6MNNB||EUR|9999-12-31 00:00:00.000|2019-04-08 11:25:00|3|2||4|I3-edreams642139|64213936|EXT|OTAT|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-15 19:21:58||VY|2253803|2019-01-15 19:21:58|5414764|2019-03-24 13:01:51|2024-11-14 11:18:50|Booking|transformed|67 days 17:39:53|104795335_0_2_W6MNNB|3d71cf1afad69d070e031744bf694648
104795369|0|2|K9NF9C||EUR|9999-12-31 00:00:00.000|2019-03-25 13:45:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-15 19:22:39||VY|2299765|2019-01-15 19:22:39|19|2019-03-21 03:42:56|2024-11-14 11:18:50|Booking|transformed|64 days 08:20:17|104795369_0_2_K9NF9C|8dd63cfa07a1c6f6606f4778ec79dd6d
104795544|0|2|AC33YZ||EUR|9999-12-31 00:00:00.000|2019-01-22 18:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 19:26:02||VY|2299759|2019-01-15 19:26:02|5656134|2019-01-21 16:20:30|2024-11-14 11:18:50|Booking|transformed|5 days 20:54:28|104795544_0_2_AC33YZ|93965f39d682273e5f205b8a23050dc7
104795586|0|4|KEL8HD||EUR|2019-01-16 19:26:56.000|2019-09-02 19:30:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-15 19:26:56||VY|21|2019-01-15 19:26:56|12|2019-01-16 19:32:14|2024-11-14 11:18:50|Booking|transformed|1 days 00:05:18|104795586_0_4_KEL8HD|673faadb2e7809f3517c67ec2769024d
104795629|0|2|HIFS5E||EUR|9999-12-31 00:00:00.000|2019-06-08 20:40:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-15 19:27:44||VY|2299765|2019-01-15 19:27:44|3349734|2019-06-07 15:23:25|2024-11-14 11:18:50|Booking|transformed|142 days 19:55:41|104795629_0_2_HIFS5E|b9b292efa7b203e4feab544523c71f90
104795878|0|2|BB223Z||EUR|9999-12-31 00:00:00.000|2019-06-03 18:25:00|3|2||4|I3-travelfusion2|20262174|EXT|OTAT|I3-travelfusion2|20262174|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-15 19:32:40||VY|5569985|2019-01-15 19:32:40|6000623|2019-05-29 20:17:11|2024-11-14 11:18:50|Booking|transformed|134 days 00:44:31|104795878_0_2_BB223Z|34d839bea3ef275a07cdc9e105a67653
104796033|98479475|2|GI9ZMH||EUR|9999-12-31 00:00:00.000|2019-06-21 19:50:00|3|1||4|GR-B85233187|B85233187|EXT|AGD|GR-B85233187|B85233187|EXT|AGD|||#G#APIG#AGD#VY||0|0|2018-08-23 09:06:25||VY|4001022|2019-01-15 19:35:47|4001022|2019-01-15 19:35:48|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:01|104796033_98479475_2_GI9ZMH|3f4c6a1ddabb898d182865e059de2f21
104796064|0|2|T9994F||EUR|9999-12-31 00:00:00.000|2019-02-15 19:25:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 19:36:28||VY|2299759|2019-01-15 19:36:28|2299759|2019-01-15 19:36:31|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104796064_0_2_T9994F|3abdcf66beea24a224d116b1008d3a8c
104796415|0|4|DDELPG||EUR|2019-01-16 19:43:33.000|2019-02-05 12:55:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-15 19:43:33||VY|21|2019-01-15 19:43:33|12|2019-01-16 19:47:41|2024-11-14 11:18:50|Booking|transformed|1 days 00:04:08|104796415_0_4_DDELPG|8b20e3bfcf512a8966766a34957b79fb
104796449|0|2|UG8C5N||EUR|9999-12-31 00:00:00.000|2019-01-30 08:20:00|3|1||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 19:44:20||VY|2299761|2019-01-15 19:44:20|4578436|2019-01-26 10:56:54|2024-11-14 11:18:50|Booking|transformed|10 days 15:12:34|104796449_0_2_UG8C5N|f7cfeb078e7b86588e723c55456cc25e
104796471|0|2|O8UI8F||EUR|9999-12-31 00:00:00.000|2019-06-12 13:45:00|3|2||4|I3-travelfusion3|38262475|EXT|OTAT|I3-travelfusion3|38262475|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-15 19:44:40||VY|5400383|2019-01-15 19:44:40|5722691|2019-06-11 14:34:22|2024-11-14 11:18:50|Booking|transformed|146 days 18:49:42|104796471_0_2_O8UI8F|12218183737d224b9d53bcb82b9686d6
104796592|0|2|JHWYKX||EUR|9999-12-31 00:00:00.000|2019-03-26 09:25:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 19:46:48||VY|21|2019-01-15 19:46:48|3610946|2019-03-22 04:43:51|2024-11-14 11:18:50|Booking|transformed|65 days 08:57:03|104796592_0_2_JHWYKX|d816d6ce7552142f991d34ef409440ef
104796757|0|4|WYTP6P||EUR|2019-01-16 19:49:46.000|2019-02-25 09:00:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-15 19:49:46||VY|21|2019-01-15 19:49:46|12|2019-01-16 19:52:51|2024-11-14 11:18:50|Booking|transformed|1 days 00:03:05|104796757_0_4_WYTP6P|78af90afb7c74db90617365cde29e29e
104797062|0|2|DYDZMP||EUR|9999-12-31 00:00:00.000|2019-01-25 16:35:00|3|2||2|patymartos@terra|VY|WWW|WWW|patymartos@terra|VY|WWW|WWW|||#W#WWWV#WWW#VY||0|6|2019-01-15 19:55:43||VY|110923|2019-01-15 19:55:43|3610911|2019-01-24 15:31:28|2024-11-14 11:18:50|Booking|transformed|8 days 19:35:45|104797062_0_2_DYDZMP|eb0477a218b3861ceda6356ffed9fe59
104797154|0|2|XJKI4E||EUR|9999-12-31 00:00:00.000|2019-03-04 13:15:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 19:57:53||VY|2299761|2019-01-15 19:57:53|2299761|2019-01-15 19:57:56|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104797154_0_2_XJKI4E|c3137477e6953c4ef0ae049dd0b5042c
104797244|0|2|MIGLXX||USD|9999-12-31 00:00:00.000|2019-04-06 12:40:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 19:59:40||VY|21|2019-01-15 19:59:40|5066557|2019-04-05 09:46:23|2024-11-14 11:18:50|Booking|transformed|79 days 13:46:43|104797244_0_2_MIGLXX|122d653e7bda9c731fb34ac9922fcbd1
104797336|0|2|S89UJY||EUR|9999-12-31 00:00:00.000|2019-05-02 13:45:00|3|2||4|I3-edreams642139|64213936|EXT|OTAT|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-15 20:01:13||VY|2253803|2019-01-15 20:01:13|5414764|2019-04-20 18:01:23|2024-11-14 11:18:50|Booking|transformed|94 days 22:00:10|104797336_0_2_S89UJY|ef9bb2c07417c898c7c50b711c040a40
104797378|0|2|FYNZ5M||EUR|9999-12-31 00:00:00.000|2019-04-23 20:30:00|3|0||4|GR-AY3778550|AY3778550|EXT|AGD|GR-AY3778550|AY3778550|EXT|AGD|||#G#APIG#AGD#VY||0|7|2019-01-15 20:02:11||VY|5726127|2019-01-15 20:02:11|5408455|2019-04-09 03:22:48|2024-11-14 11:18:50|Booking|transformed|83 days 07:20:37|104797378_0_2_FYNZ5M|fc7b7bdbcbf8ac521675dd4925ebb20a
104797455|0|2|IJWQJR||EUR|9999-12-31 00:00:00.000|2019-07-21 10:10:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|T7XH|20251556|IATAB|CDG|||IATAIB||0|9|2019-01-15 20:03:18|C|VY|19|2019-01-15 20:03:18|19|2019-01-15 20:03:49|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:31|104797455_0_2_IJWQJR|f898630aefeaa056fd62d2435d509ed3
104797739|0|2|E7LRYY||GBP|9999-12-31 00:00:00.000|2019-01-18 18:50:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 20:08:20||VY|2299761|2019-01-15 20:08:20|2299761|2019-01-15 20:08:24|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104797739_0_2_E7LRYY|f1bc5679fd3d19d4ef8a095f90cab79c
104798085|0|2|K8ME8F||EUR|9999-12-31 00:00:00.000|2019-02-05 17:20:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 20:15:34||VY|21|2019-01-15 20:15:34|5087045|2019-02-03 05:43:08|2024-11-14 11:18:50|Booking|transformed|18 days 09:27:34|104798085_0_2_K8ME8F|fb6d437148efb7f82b825eeb62087ad4
104798468|0|2|K8UFSV||EUR|9999-12-31 00:00:00.000|2019-01-21 04:40:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|ALGR92169|SYSTEM|IATAA|ALG|||IATA1A||0|9|2019-01-15 20:22:41|S|VY|19|2019-01-15 20:22:41|19|2019-01-17 23:52:55|2024-11-14 11:18:50|Booking|transformed|2 days 03:30:14|104798468_0_2_K8UFSV|0553fe92c3182e49ba65c6fee81acda9
104798856|0|2|WFN9ND||EUR|9999-12-31 00:00:00.000|2019-01-22 05:40:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-15 20:29:48||VY|2299765|2019-01-15 20:29:48|2299765|2019-01-15 20:29:52|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104798856_0_2_WFN9ND|091682ed33e6153f9e887fa473579a1c
104799348|0|4|W5VI8B||EUR|2019-01-16 20:39:25.000|2019-03-20 14:15:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-15 20:39:25||VY|21|2019-01-15 20:39:25|12|2019-01-16 20:43:53|2024-11-14 11:18:50|Booking|transformed|1 days 00:04:28|104799348_0_4_W5VI8B|c75bfb1ce250099ddccb50fea034cceb
104799442|0|2|OJTV3B||EUR|9999-12-31 00:00:00.000|2019-02-26 12:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 20:41:04||VY|2299759|2019-01-15 20:41:04|4544258|2019-02-22 16:57:07|2024-11-14 11:18:50|Booking|transformed|37 days 20:16:03|104799442_0_2_OJTV3B|2805627c872c3181daaa82884ac7de23
104799716|0|2|N916KV||EUR|9999-12-31 00:00:00.000|2019-02-19 12:35:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 20:45:58||VY|21|2019-01-15 20:45:58|5272723|2019-02-18 10:45:09|2024-11-14 11:18:50|Booking|transformed|33 days 13:59:11|104799716_0_2_N916KV|bc4bbaa98b1480d2f0dde703620be8aa
104800230|0|3|CE3SST||EUR|9999-12-31 00:00:00.000|2019-05-09 09:30:00|3|1||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 20:55:23||VY|21|2019-01-15 20:55:23|4807574|2019-06-26 09:19:24|2024-11-14 11:18:50|Booking|transformed|161 days 12:24:01|104800230_0_3_CE3SST|cfa11fb6ff4f421a3a6e7aabfad4a57b
104800246|0|2|E7Q5HI||EUR|9999-12-31 00:00:00.000|2019-01-17 08:10:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 20:55:36||VY|2299761|2019-01-15 20:55:36|2299761|2019-01-15 20:55:40|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104800246_0_2_E7Q5HI|693fb279b698013ce41d1d0edf93f572
104800427|0|4|GD9IPW||EUR|2019-01-16 20:58:59.000|2019-03-26 13:40:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-15 20:58:59||VY|21|2019-01-15 20:58:59|12|2019-01-16 20:59:14|2024-11-14 11:18:50|Booking|transformed|1 days 00:00:15|104800427_0_4_GD9IPW|2d92f9355b4fa91324d2bf2e470d505d
104800491|0|2|O89HTY||EUR|9999-12-31 00:00:00.000|2019-06-16 07:50:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|GDSMaster|SYSTEM|SYS|GDS|||IATAIB||0|9|2019-01-15 21:00:12|C|VY|19|2019-01-15 21:00:12|19|2019-01-15 21:00:56|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:44|104800491_0_2_O89HTY|58074e16c5d2994606c37b922d3377b4
104800564|0|2|K8UMMV||EUR|9999-12-31 00:00:00.000|2019-01-17 08:45:00|3|2||1|SIAS040|VY|DEF|CCSIS|SIAS040|VY|DEF|CCSIS|||#w||0|1|2019-01-15 21:01:25||VY|4544546|2019-01-15 21:01:25|3976823|2019-01-16 12:30:46|2024-11-14 11:18:50|Booking|transformed|0 days 15:29:21|104800564_0_2_K8UMMV|ce0de5c403bea1b36636da8ca691dcd1
104800740|0|2|AGVLVK||EUR|9999-12-31 00:00:00.000|2019-01-27 14:30:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 21:04:17||VY|2299761|2019-01-15 21:04:17|5706142|2019-01-22 04:18:02|2024-11-14 11:18:50|Booking|transformed|6 days 07:13:45|104800740_0_2_AGVLVK|c004ab90898b029d216715226db313b0
104800760|0|2|XHH93K||EUR|9999-12-31 00:00:00.000|2019-02-04 12:05:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 21:04:34||VY|2299759|2019-01-15 21:04:34|5747577|2019-01-28 22:30:57|2024-11-14 11:18:50|Booking|transformed|13 days 01:26:23|104800760_0_2_XHH93K|7de6a92f8eeacf5f04c12ba324da531a
104801741|0|2|HJJB7B||EUR|9999-12-31 00:00:00.000|2019-01-21 14:55:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 21:20:39||VY|21|2019-01-15 21:20:39|3594896|2019-01-18 16:18:02|2024-11-14 11:18:50|Booking|transformed|2 days 18:57:23|104801741_0_2_HJJB7B|605151f30157101ed3307868c213f73e
104801867|0|2|LFSYXQ||EUR|9999-12-31 00:00:00.000|2019-01-26 21:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 21:22:43||VY|2299759|2019-01-15 21:22:43|2299759|2019-01-15 21:22:45|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104801867_0_2_LFSYXQ|1fa804a06db96c6f7d28884a78fbd2f4
104801882|0|2|J84FXY||EUR|9999-12-31 00:00:00.000|2019-01-26 21:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 21:23:01||VY|2299759|2019-01-15 21:23:01|2299759|2019-01-15 21:23:06|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:05|104801882_0_2_J84FXY|5132260072fc94fc9a8f17771463a757
104802414|0|3|MIDBMH||EUR|9999-12-31 00:00:00.000|2019-04-14 18:55:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 21:32:13||VY|2299759|2019-01-15 21:32:13|5461418|2019-04-25 09:38:37|2024-11-14 11:18:50|Booking|transformed|99 days 12:06:24|104802414_0_3_MIDBMH|c06e5d804c5c54d0003e226c310bb053
104802754|0|2|Q9E9RV||EUR|9999-12-31 00:00:00.000|2019-09-15 08:30:00|3|2||2|erikenruth@kpnma|VY|WWW|WWW|erikenruth@kpnma|VY|WWW|WWW|||#W#WWWM#WWW#VY||0|6|2019-01-15 21:38:40||VY|5315932|2019-01-15 21:38:40|6041532|2019-09-14 06:45:07|2024-11-14 11:18:50|Booking|transformed|241 days 09:06:27|104802754_0_2_Q9E9RV|d533bf941e112c37d488fc776b0143ed
104803237|0|2|BI8WYH||EUR|9999-12-31 00:00:00.000|2019-04-22 19:00:00|3|1||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 21:47:47||VY|21|2019-01-15 21:47:47|4544550|2019-04-17 14:00:06|2024-11-14 11:18:50|Booking|transformed|91 days 16:12:19|104803237_0_2_BI8WYH|981ee35c821b4d9870eb2bcf78c1d942
104803467|0|2|O8GMWY||EUR|9999-12-31 00:00:00.000|2019-08-30 10:25:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-15 21:52:01||VY|21|2019-01-15 21:52:01|18|2019-08-29 08:47:15|2024-11-14 11:18:50|Booking|transformed|225 days 10:55:14|104803467_0_2_O8GMWY|68d9b04c3d3656f911e4d8e87b147cf6
104803518|0|2|J7J5VL||EUR|9999-12-31 00:00:00.000|2019-01-17 20:30:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-15 21:52:50||VY|2299761|2019-01-15 21:52:50|5607261|2019-01-16 15:44:04|2024-11-14 11:18:50|Booking|transformed|0 days 17:51:14|104803518_0_2_J7J5VL|f4c3d77b28dc22c5454962b8875ccd3c
104803738|0|1|R7NHML||EUR|2019-01-15 22:59:32.733|2019-01-22 17:25:00|3|0||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 21:57:22||VY|2299759|2019-01-15 21:57:22|18|2019-01-15 21:57:26|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104803738_0_1_R7NHML|ea067b18d05b6a673e68d14c91b050ca
104803821|0|2|T7NU2Y||EUR|9999-12-31 00:00:00.000|2019-03-04 19:45:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-15 21:59:15||VY|2299765|2019-01-15 21:59:15|4582661|2019-03-03 18:30:30|2024-11-14 11:18:50|Booking|transformed|46 days 20:31:15|104803821_0_2_T7NU2Y|a230eefdda7da5e882bc5e3ff47f1a4b
104803831|0|2|JCHJQZ||EUR|9999-12-31 00:00:00.000|2019-08-16 08:00:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|BEREX3101|23257846|IATAB|BER|||IATAIB||0|9|2019-01-15 21:59:31|C|VY|19|2019-01-15 21:59:31|19|2019-01-15 22:00:40|2024-11-14 11:18:50|Booking|transformed|0 days 00:01:09|104803831_0_2_JCHJQZ|f4573dbda39a651ba90862cf3bba5eba
104803877|0|1|K6LS7L||EUR|2019-01-15 23:02:38.733|2019-03-18 19:05:00|3|0||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-15 22:00:32||VY|2299759|2019-01-15 22:00:32|18|2019-01-15 22:00:34|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104803877_0_1_K6LS7L|b739ce3cef76e60d33e9234d6d56342c
