"BookingID","BookingParentID","Status","RecordLocator","BookingPromoCode","CurrencyCode","HoldDateTime","ExpiredDate","PriceStatus","PaidStatus","SystemCode","ChannelType","CreatedAgentCode","CreatedOrganizationCode","CreatedDomainCode","CreatedLocationCode","SourceAgentCode","SourceOrganizationCode","SourceDomainCode","SourceLocationCode","ReferralCode","GroupName","ReceivedBy","ReceivedByReference","ProfileStatus","PaxResidentCountry","CreatedSystemType","BookingDate","BookingType","OwningCarrierCode","CreatedAgentID","CreatedDate","ModifiedAgentID","ModifiedDate"
106741981,0,2,FKEWQB,"",EUR,9999-12-31 00:00:00.000,2019-04-30 11:55:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,GB,7,2019-02-23 19:04:02.110,"",VY,2299759,2019-02-23 19:04:02.110,2299759,2019-02-23 19:04:04.283
106742016,0,2,G9I9VF,"",EUR,9999-12-31 00:00:00.000,2019-05-16 15:40:00.000,3,2,"",4,I3-travelfusion3,"38262475",EXT,OTAT,I3-travelfusion3,"38262475",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,DE,7,2019-02-23 19:05:06.720,"",VY,5400383,2019-02-23 19:05:06.720,2623414,2019-05-15 13:05:30.157
106742275,0,2,ECZC9J,"",EUR,9999-12-31 00:00:00.000,2019-03-11 19:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-23 19:13:05.073,"",VY,21,2019-02-23 19:13:05.073,5467118,2019-03-08 16:02:47.823
106743173,0,2,A9IDFC,"",GBP,9999-12-31 00:00:00.000,2019-02-26 14:50:00.000,3,2,"",4,I3-SKYSCANNER774,"774428503",EXT,OTAT,I3-SKYSCANNER774,"774428503",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,ES,7,2019-02-23 19:43:42.873,"",VY,2139321,2019-02-23 19:43:42.873,5418068,2019-02-25 06:31:19.133
106743486,0,2,VDI8FJ,"",EUR,9999-12-31 00:00:00.000,2019-08-06 21:00:00.000,3,2,"",4,I3-logitravel782,"78297494",EXT,OTAT,I3-logitravel782,"78297494",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-02-23 19:53:49.670,"",VY,2138118,2019-02-23 19:53:49.670,3561276,2019-08-05 19:39:59.350
106743643,0,2,GI376U,"",EUR,9999-12-31 00:00:00.000,2019-05-14 12:55:00.000,3,2,"",4,I3-ypsilonYPSILO,YPSILONET,EXT,OTAT,I3-ypsilonYPSILO,YPSILONET,EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,FR,7,2019-02-23 19:59:44.380,"",VY,2139267,2019-02-23 19:59:44.380,5947204,2019-05-13 11:49:37.173
106743769,0,2,PYD5PS,"",EUR,9999-12-31 00:00:00.000,2019-06-25 12:10:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-23 20:04:03.290,"",VY,21,2019-02-23 20:04:03.290,6054712,2019-06-24 10:18:55.793
106743797,101649859,2,EFDWVQ,"",EUR,9999-12-31 00:00:00.000,2019-02-24 20:55:00.000,3,2,"",2,CScattolin,VY,DEF,VCE,WebAnonymous,SYSTEM,SYS,WWW,"","",#W#WWWA#WWW#VY,"",0,IT,0,2018-10-28 07:18:43.397,"",VY,72432,2019-02-23 20:05:01.277,3634109,2019-02-23 20:10:28.867
106744088,0,2,FJ9KME,"",EUR,9999-12-31 00:00:00.000,2019-03-19 17:45:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 20:14:36.300,"",VY,2299761,2019-02-23 20:14:36.300,2299761,2019-02-23 20:14:38.703
106744098,0,2,B6QENL,"",EUR,9999-12-31 00:00:00.000,2019-03-19 17:45:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 20:14:56.173,"",VY,2299761,2019-02-23 20:14:56.173,2299761,2019-02-23 20:14:58.550
106744106,0,2,LHUBXK,"",EUR,9999-12-31 00:00:00.000,2019-08-25 01:25:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,GR,7,2019-02-23 20:15:16.267,"",VY,2299761,2019-02-23 20:15:16.267,5940861,2019-08-24 00:09:28.023
106744158,0,3,TGQIQA,"",EUR,9999-12-31 00:00:00.000,2019-04-20 04:20:00.000,3,1,"",2,Level,VY,WWW,LWEB,Level,VY,WWW,LWEB,"","",INET,"",0,FR,6,2019-02-23 20:16:52.520,"",VY,5432618,2019-02-23 20:16:52.520,5461504,2019-05-10 09:19:59.667
106744295,0,3,XD343J,"",EUR,9999-12-31 00:00:00.000,2019-06-18 13:45:00.000,3,1,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-23 20:21:32.787,"",VY,2299759,2019-02-23 20:21:32.787,4807574,2019-08-01 08:25:49.660
106744476,0,2,LBSW4Z,"",EUR,9999-12-31 00:00:00.000,2019-08-03 10:45:00.000,3,2,"",2,cote.cros@telefo,VY,WWW,WWW,cote.cros@telefo,VY,WWW,WWW,"","",#W#WWWM#WWW#VY,"",0,ES,6,2019-02-23 20:27:53.463,"",VY,2356496,2019-02-23 20:27:53.463,5386777,2019-02-24 12:37:19.057
106744512,0,4,BB8L4Z,"",EUR,2019-02-24 20:29:02.000,2019-03-05 17:50:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,GB,6,2019-02-23 20:29:02.670,"",VY,21,2019-02-23 20:29:02.670,17,2019-02-24 20:31:42.153
106744705,0,2,WF3HVG,"",EUR,9999-12-31 00:00:00.000,2019-04-10 04:35:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-23 20:36:40.237,"",VY,2299759,2019-02-23 20:36:40.237,2299759,2019-02-23 20:36:42.580
106744902,0,2,WGJEVQ,"",EUR,9999-12-31 00:00:00.000,2019-08-31 19:00:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,ES,7,2019-02-23 20:43:26.793,"",VY,2253803,2019-02-23 20:43:26.793,5408515,2019-08-30 07:37:02.330
106744956,0,2,F6C75L,"",USD,9999-12-31 00:00:00.000,2019-03-04 11:10:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 20:45:08.530,"",VY,2299761,2019-02-23 20:45:08.530,2299761,2019-02-23 20:45:10.683
106744967,0,2,S6I3NB,"",USD,9999-12-31 00:00:00.000,2019-03-04 11:10:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 20:45:27.437,"",VY,2299761,2019-02-23 20:45:27.437,2299761,2019-02-23 20:45:29.623
106745084,0,2,Z6SINB,"",EUR,9999-12-31 00:00:00.000,2019-03-23 19:45:00.000,3,2,"",4,I3-travelfusion3,"38262475",EXT,OTAT,I3-travelfusion3,"38262475",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,FR,7,2019-02-23 20:49:36.113,"",VY,5400383,2019-02-23 20:49:36.113,5856222,2019-03-19 20:08:13.080
106745570,0,3,MH6D3X,"",EUR,9999-12-31 00:00:00.000,2022-08-24 12:35:00.000,3,1,"",4,I3-TravelFusion8,"867780566",EXT,OTAT,I3-TravelFusion8,"867780566",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,IT,7,2019-02-23 21:07:02.960,"",VY,3488061,2019-02-23 21:07:02.960,6869587,2021-06-15 23:03:52.483
106746062,106115823,2,D8FYHV,"",EUR,9999-12-31 00:00:00.000,2019-03-02 17:25:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,AMMJO2160,SYSTEM,IATAB,AMM,"","",IATA1A,"",0,ES,0,2019-02-11 15:29:22.307,S,VY,19,2019-02-23 21:25:31.213,19,2019-02-24 14:56:07.750
106746610,0,2,IDFKTW,"",EUR,9999-12-31 00:00:00.000,2019-06-30 11:55:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 21:48:06.683,"",VY,2299761,2019-02-23 21:48:06.683,2299761,2019-02-23 21:48:09.103
106746667,0,2,A9CZKS,"",EUR,9999-12-31 00:00:00.000,2019-08-19 01:35:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,IT,6,2019-02-23 21:50:40.373,"",VY,21,2019-02-23 21:50:40.373,5940833,2019-08-17 23:36:51.180
106746839,0,2,YF5UGT,"",EUR,9999-12-31 00:00:00.000,2019-03-05 06:05:00.000,3,2,"",4,ApiIntra,VY,WW2,HDQ,ApiIntra,VY,WW2,HDQ,"","",#X#APIN#AGD,"",0,ES,7,2019-02-23 21:58:03.397,"",VY,2137848,2019-02-23 21:58:03.397,2137848,2019-03-03 06:05:29.557
106746944,0,2,JFV69N,"",EUR,9999-12-31 00:00:00.000,2019-06-11 10:05:00.000,3,2,"",4,I3-praviationPRA,PRAVIATION,EXT,OTAT,I3-praviationPRA,PRAVIATION,EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,DK,7,2019-02-23 22:02:34.277,"",VY,2139254,2019-02-23 22:02:34.277,5664862,2019-06-10 02:43:47.780
106747025,0,2,EJWJRR,"",EUR,9999-12-31 00:00:00.000,2019-07-13 21:30:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-23 22:05:49.710,"",VY,2299759,2019-02-23 22:05:49.710,6044018,2019-07-12 19:11:55.910
106747409,0,2,HHB23X,"",EUR,9999-12-31 00:00:00.000,2019-02-25 08:30:00.000,3,2,"",4,I3-bravofly86778,"867780566",EXT,OTAT,I3-bravofly86778,"867780566",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,FR,7,2019-02-23 22:22:07.520,"",VY,2139318,2019-02-23 22:22:07.520,3740711,2019-02-24 07:42:38.137
106747504,0,2,UI8J8X,"",EUR,9999-12-31 00:00:00.000,2019-03-06 19:40:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,FR,7,2019-02-23 22:26:12.630,"",VY,2299761,2019-02-23 22:26:12.630,2299761,2019-02-23 22:26:16.053
106747513,0,2,T9VH7S,"",EUR,9999-12-31 00:00:00.000,2019-06-03 13:40:00.000,3,1,"",2,emmanuel@grimpre,VY,WWW,WWW,emmanuel@grimpre,VY,WWW,WWW,"","",#W#WWWM#WWW#VY,"",0,FR,6,2019-02-23 22:26:37.587,"",VY,5822266,2019-02-23 22:26:37.587,5685834,2019-05-28 13:06:15.780
106747565,0,2,DGT8GK,"",EUR,9999-12-31 00:00:00.000,2019-04-14 18:50:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAIB,"",0,ES,9,2019-02-23 22:28:45.417,C,VY,19,2019-02-23 22:28:45.417,5408452,2019-03-15 12:18:49.740
106748042,0,4,JDZBNJ,"",EUR,2019-02-24 22:53:11.000,2019-03-04 09:00:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,IT,6,2019-02-23 22:53:11.310,"",VY,21,2019-02-23 22:53:11.310,12,2019-02-24 22:57:58.600
106748122,0,2,XIPF4H,"",EUR,9999-12-31 00:00:00.000,2019-02-25 14:10:00.000,3,0,"",4,ApiIntra,VY,WW2,HDQ,ApiIntra,VY,WW2,HDQ,"","",#X#APIN#AGD,"",0,ES,7,2019-02-23 22:57:14.837,"",VY,2137848,2019-02-23 22:57:14.837,2179041,2019-02-25 09:47:03.397
106748710,0,2,WG2EQD,"",EUR,9999-12-31 00:00:00.000,2019-03-11 15:20:00.000,3,0,"",2,raul_reyes_herre,VY,WWW,WWW,raul_reyes_herre,VY,WWW,WWW,"","",#W#WWWV#WWW#VY,"",0,ES,6,2019-02-23 23:32:00.633,"",VY,3199823,2019-02-23 23:32:00.633,5408483,2019-02-23 23:59:37.490
106748770,0,2,PJN3GE,"",EUR,9999-12-31 00:00:00.000,2019-06-28 20:00:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-23 23:36:38.807,"",VY,2299761,2019-02-23 23:36:38.807,18,2019-06-27 19:12:31.330
106749073,0,2,Z7T89L,"",EUR,9999-12-31 00:00:00.000,2019-02-26 14:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 00:01:02.603,"",VY,2299761,2019-02-24 00:01:02.603,2299761,2019-02-24 00:01:04.773
106749172,0,2,ABVHRZ,"",EUR,9999-12-31 00:00:00.000,2019-03-31 20:20:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAIB,"",0,ES,9,2019-02-24 00:08:52.937,C,VY,19,2019-02-24 00:08:52.937,4761964,2019-03-30 19:20:41.133
106749216,0,2,IJ465R,"",EUR,9999-12-31 00:00:00.000,2019-09-03 07:45:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 00:12:04.550,"",VY,2299761,2019-02-24 00:12:04.550,2299761,2019-02-24 00:12:08.503
106749234,0,2,IJJ73B,"",EUR,9999-12-31 00:00:00.000,2019-06-13 17:20:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,AT,6,2019-02-24 00:13:42.513,"",VY,21,2019-02-24 00:13:42.513,6027932,2019-06-12 15:37:02.037
106749301,0,2,VYJ79C,"",USD,9999-12-31 00:00:00.000,2019-09-25 06:40:00.000,3,2,"",4,I3-travelfusion3,"38262475",EXT,OTAT,I3-travelfusion3,"38262475",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,GR,7,2019-02-24 00:21:25.623,"",VY,5400383,2019-02-24 00:21:25.623,5940815,2019-09-24 05:53:03.743
106749374,0,2,PC6FFM,"",EUR,9999-12-31 00:00:00.000,2019-03-05 06:40:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-24 00:29:23.620,"",VY,2299759,2019-02-24 00:29:23.620,3594488,2019-03-04 00:25:42.403
106749383,0,2,Q8PCYY,"",GBP,9999-12-31 00:00:00.000,2019-03-17 11:05:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,GB,7,2019-02-24 00:30:08.090,"",VY,2299759,2019-02-24 00:30:08.090,2299759,2019-02-24 00:30:11.387
106749412,0,4,CC4PTZ,"",EUR,2019-02-25 00:32:34.000,2019-05-23 07:35:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,IT,6,2019-02-24 00:32:34.547,"",VY,21,2019-02-24 00:32:34.547,12,2019-02-25 00:33:37.377
106749794,0,2,DGYP7K,"",EUR,9999-12-31 00:00:00.000,2019-07-30 12:20:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-24 01:18:45.420,"",VY,2299759,2019-02-24 01:18:45.420,2299759,2019-02-24 01:18:48.217
106749808,0,2,JD6YTJ,"",EUR,9999-12-31 00:00:00.000,2019-05-27 11:35:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,FR,7,2019-02-24 01:20:35.817,"",VY,2299759,2019-02-24 01:20:35.817,5987449,2019-05-26 10:22:59.287
106749997,0,2,AEG86A,"",EUR,9999-12-31 00:00:00.000,2019-03-14 12:55:00.000,3,2,"",4,I3-travelfusionT,TRVLFUSION,EXT,OTAT,I3-travelfusionT,TRVLFUSION,EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,GR,7,2019-02-24 01:50:11.760,"",VY,2138109,2019-02-24 01:50:11.760,5689916,2019-03-13 11:03:51.863
106750094,0,2,W9WFFV,"",USD,9999-12-31 00:00:00.000,2019-06-15 12:05:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 02:05:15.793,"",VY,2299761,2019-02-24 02:05:15.793,2299761,2019-02-24 02:05:18.357
106750096,0,2,C7LPWY,"",USD,9999-12-31 00:00:00.000,2019-06-15 12:05:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 02:05:34.560,"",VY,2299761,2019-02-24 02:05:34.560,2299761,2019-02-24 02:05:36.997
106750110,0,2,JFDQ8A,"",USD,9999-12-31 00:00:00.000,2019-06-15 12:05:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 02:07:13.467,"",VY,2299761,2019-02-24 02:07:13.467,2299761,2019-02-24 02:07:15.750
106750112,0,2,XFKDRT,"",USD,9999-12-31 00:00:00.000,2019-06-15 12:05:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 02:07:28.310,"",VY,2299761,2019-02-24 02:07:28.310,2299761,2019-02-24 02:07:30.827
106750307,0,2,Y6MKSR,"",EUR,9999-12-31 00:00:00.000,2019-03-18 14:30:00.000,3,2,"",4,AppAndroid,VY,EXT,MOBT,AppAndroid,VY,EXT,MOBT,"","",#M#APMO#AND#VY,"",0,NL,7,2019-02-24 02:40:22.903,"",VY,2299765,2019-02-24 02:40:22.903,5440058,2019-03-17 12:35:54.823
106750363,0,1,I8FFRI,"",EUR,2019-02-24 03:07:48.073,2019-05-30 04:30:00.000,3,0,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-24 02:52:45.880,L,VY,21,2019-02-24 02:52:45.880,18,2019-02-24 02:52:47.803
106750647,0,2,PES5NT,"",USD,9999-12-31 00:00:00.000,2019-06-01 16:15:00.000,3,2,"",2,Level,VY,WWW,LWEB,Level,VY,WWW,LWEB,"","",INET,"",0,US,6,2019-02-24 03:47:42.423,"",VY,5432618,2019-02-24 03:47:42.423,6033424,2019-05-31 13:56:01.487
106751306,0,2,ZB1MRS,"",USD,9999-12-31 00:00:00.000,2019-04-15 06:10:00.000,3,2,"",4,I3-travelfusion7,"78205374",EXT,OTAT,I3-travelfusion7,"78205374",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,AT,7,2019-02-24 06:18:38.060,"",VY,2349473,2019-02-24 06:18:38.060,5502039,2019-04-14 04:14:31.250
106751628,0,2,IYTRMP,"",EUR,9999-12-31 00:00:00.000,2019-02-25 17:50:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,NL,7,2019-02-24 07:11:24.723,"",VY,2299759,2019-02-24 07:11:24.723,5066578,2019-02-24 14:19:55.300
106751861,0,2,HELWXT,"",EUR,9999-12-31 00:00:00.000,2019-02-25 09:45:00.000,3,2,BA,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATABA,"",0,ES,9,2019-02-24 07:41:04.330,C,VY,19,2019-02-24 07:41:04.330,19,2019-02-24 07:41:16.800
106752095,0,2,MIHUFH,"",EUR,9999-12-31 00:00:00.000,2019-06-24 02:05:00.000,3,0,"1S",3,GDSMaster,SYSTEM,SYS,GDS,O06I,"37200085",IATAA,TLV,"","",IATA1S,"",0,IL,9,2019-02-24 08:01:01.227,S,VY,19,2019-02-24 08:01:01.227,5408469,2019-03-14 15:44:58.190
106752111,0,3,QINMWX,"",EUR,9999-12-31 00:00:00.000,2019-02-25 13:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,PT,6,2019-02-24 08:02:12.820,"",VY,21,2019-02-24 08:02:12.820,21,2019-11-15 11:38:16.830
106752280,0,2,UDGMHJ,"",GBP,9999-12-31 00:00:00.000,2019-03-08 17:25:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 08:15:08.810,"",VY,2299761,2019-02-24 08:15:08.810,2299761,2019-02-24 08:15:11.230
106752286,0,2,PK1WQE,"",GBP,9999-12-31 00:00:00.000,2019-03-08 17:25:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 08:15:28.497,"",VY,2299761,2019-02-24 08:15:28.497,2299761,2019-02-24 08:15:30.887
106752295,0,2,A7PBNI,"",GBP,9999-12-31 00:00:00.000,2019-03-08 17:25:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 08:16:08.357,"",VY,2299761,2019-02-24 08:16:08.357,2299761,2019-02-24 08:16:10.873
106752352,0,2,KCWNWZ,"",EUR,9999-12-31 00:00:00.000,2019-07-08 20:30:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 08:19:33.557,"",VY,2299761,2019-02-24 08:19:33.557,3738794,2019-07-07 18:52:41.517
106752393,0,2,L8UTHV,"",EUR,9999-12-31 00:00:00.000,2019-04-28 04:35:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 08:22:10.420,"",VY,2299761,2019-02-24 08:22:10.420,2299761,2019-02-24 08:22:12.497
106752945,0,4,F9DKFS,"",EUR,2019-02-25 08:52:43.000,2019-03-13 16:35:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,FR,6,2019-02-24 08:52:43.393,"",VY,21,2019-02-24 08:52:43.393,17,2019-02-25 08:55:52.990
106752972,0,2,P96Y6F,"",EUR,9999-12-31 00:00:00.000,2019-05-09 18:50:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,FR,7,2019-02-24 08:54:15.270,"",VY,2253803,2019-02-24 08:54:15.270,5488029,2019-03-23 10:46:11.380
106753056,0,2,WE7L3G,"",EUR,9999-12-31 00:00:00.000,2019-07-21 19:30:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,CZ,7,2019-02-24 08:58:14.677,"",VY,2299761,2019-02-24 08:58:14.677,5972762,2019-07-20 17:37:18.867
106753446,0,2,JFBBFQ,"",EUR,9999-12-31 00:00:00.000,2019-08-27 19:30:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,ALGR92111,SYSTEM,IATAB,ALG,"","",IATA1A,"",0,ES,9,2019-02-24 09:15:37.300,S,VY,19,2019-02-24 09:15:37.300,19,2019-04-18 08:08:50.400
106753691,0,2,OIGIPX,"",EUR,9999-12-31 00:00:00.000,2019-03-02 06:05:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 09:25:40.783,"",VY,2299761,2019-02-24 09:25:40.783,2299761,2019-02-24 09:25:43.613
106753880,0,2,WHNTVN,"",EUR,9999-12-31 00:00:00.000,2019-02-26 06:00:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 09:32:28.627,"",VY,2299761,2019-02-24 09:32:28.627,2299761,2019-02-24 09:32:30.830
106753897,0,2,UCEI6Z,"",EUR,9999-12-31 00:00:00.000,2019-02-26 06:00:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-24 09:32:56.360,"",VY,2299761,2019-02-24 09:32:56.360,2299761,2019-02-24 09:32:58.580
106754001,0,2,IB2GTP,"",EUR,9999-12-31 00:00:00.000,2019-07-26 17:20:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,IT,7,2019-02-24 09:36:31.317,"",VY,2253803,2019-02-24 09:36:31.317,3634128,2019-07-20 12:52:02.073
106754060,0,2,I83N2V,"",EUR,9999-12-31 00:00:00.000,2019-03-12 11:15:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,FR,7,2019-02-24 09:38:32.780,"",VY,2299761,2019-02-24 09:38:32.780,2299761,2019-02-24 09:38:35.077
106754351,0,4,GEUQ2A,"",EUR,2019-02-25 09:49:07.000,2019-03-10 09:15:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-02-24 09:49:07.003,"",VY,21,2019-02-24 09:49:07.003,12,2019-02-25 09:51:33.567
106754443,0,2,WYWEJS,"",EUR,9999-12-31 00:00:00.000,2019-02-25 14:05:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,FR,7,2019-02-24 09:52:37.350,"",VY,2299759,2019-02-24 09:52:37.350,5346676,2019-02-24 12:20:53.420
